period,hcr_type,strategy,change_par,change_type,direction,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value,par_A,per_change
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,250
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,473.6774096023297,0.0625_250,250
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.1201933403801403,0.0625_250,250
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,2563.4955270467626,0.0625_250,250
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.16589842474625666,0.0625_250,250
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.10631127450980392,0.0625_250,250
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,1231.0686858239558,0.0625_250,250
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.2726082505650198,0.0625_250,250
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,250
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,250
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,520.7679233892056,0.0625_250,250
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.4802338884761786,0.0625_250,250
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1607.8686309632153,0.0625_250,250
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.4899836784132024,0.0625_250,250
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,250
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,875.4608018854378,0.0625_250,250
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.34814925926551327,0.0625_250,250
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,250
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,250
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,294.39725332133503,0.0625_250,250
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.5461375815432451,0.0625_250,250
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,435.0309179312916,0.0625_250,250
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.5453082428731897,0.0625_250,250
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,250
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,317.72733901800643,0.0625_250,250
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.408165197701533,0.0625_250,250
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,250
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,250
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,738.2613122779441,0.0625_250,250
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.03190021344534349,0.0625_250,250
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1172.8377130319236,0.0625_250,250
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.038021303218504394,0.0625_250,250
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,250
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,557.7334628674314,0.0625_250,250
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.12145829171786633,0.0625_250,250
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,250
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,250
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,292.7544515799574,0.0625_250,200
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.3239384559031698,0.0625_250,200
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,2306.1923271988467,0.0625_250,200
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.5540832894374382,0.0625_250,200
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.07132951685000757,0.0625_250,200
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,1230.4202502912754,0.0625_250,200
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.4299288265685205,0.0625_250,200
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,200
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,200
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,210.1306012092129,0.0625_250,200
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.33118183438459814,0.0625_250,200
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,550.1792459978742,0.0625_250,200
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.6540093511192815,0.0625_250,200
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.049142562446256415,0.0625_250,200
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,395.83345067286615,0.0625_250,200
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.5248065716083774,0.0625_250,200
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,200
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,200
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,372.13815095577075,0.0625_250,200
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.017004029381118613,0.0625_250,200
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1756.0130812009727,0.0625_250,200
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.045367636446241345,0.0625_250,200
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.09264639461047439,0.0625_250,200
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,834.5867996184091,0.0625_250,200
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.11967886471440939,0.0625_250,200
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,200
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,200
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,329.86672082283917,0.0625_250,200
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.35517058094660175,0.0625_250,200
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,2257.8281096538,0.0625_250,200
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.684442795153869,0.0625_250,200
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.061875,0.0625_250,200
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,1179.8227874468503,0.0625_250,200
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.5930441168846258,0.0625_250,200
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,200
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,200
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,251.7207901104328,0.0625_250,200
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.47541518548414796,0.0625_250,200
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,373.56263288987896,0.0625_250,200
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.47191779882437723,0.0625_250,200
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,200
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,275.6537994292286,0.0625_250,200
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.3301462091627745,0.0625_250,200
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,200
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,200
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,404.9481052327983,0.0625_250,200
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.10166233522533548,0.0625_250,200
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1884.2654767639208,0.0625_250,200
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.1499294012247221,0.0625_250,200
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.09129901960784313,0.0625_250,200
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,904.1689880176217,0.0625_250,200
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.2548073169258078,0.0625_250,200
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,200
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,200
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,434.61774631557864,0.0625_250,200
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.4586789667302502,0.0625_250,200
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1342.5562998264797,0.0625_250,200
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.46737364869080905,0.0625_250,200
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,200
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,735.7529518702067,0.0625_250,200
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.3070460753858057,0.0625_250,200
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,200
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,200
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,251.7207901104328,0.0625_250,200
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.47541518548414796,0.0625_250,200
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,373.56263288987896,0.0625_250,200
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.47191779882437723,0.0625_250,200
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,200
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,275.6537994292286,0.0625_250,200
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.3301462091627745,0.0625_250,200
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,200
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,200
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,610.3422728656207,0.0625_250,200
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.042046702410689536,0.0625_250,200
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,968.9936669366008,0.0625_250,200
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.048493676940065476,0.0625_250,200
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,200
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,460.09915244097806,0.0625_250,200
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.11247196866874119,0.0625_250,200
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,200
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,200
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,249.19197986044358,0.0625_250,150
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.2851509500054396,0.0625_250,150
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1636.041750525069,0.0625_250,150
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.5077120157255669,0.0625_250,150
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.060802187153330335,0.0625_250,150
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,885.3575562370288,0.0625_250,150
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.3599472887040522,0.0625_250,150
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,150
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,150
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,186.58046792202774,0.0625_250,150
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.2694616836184134,0.0625_250,150
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,423.5521338095163,0.0625_250,150
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.5373025965111381,0.0625_250,150
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.043991875343784105,0.0625_250,150
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,309.66655885248355,0.0625_250,150
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.3997216662725886,0.0625_250,150
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,150
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,150
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,309.34813838950976,0.0625_250,150
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.01986735352279024,0.0625_250,150
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1212.4896167155525,0.0625_250,150
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.051272115084876314,0.0625_250,150
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.07695327104877671,0.0625_250,150
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,575.6909973845453,0.0625_250,150
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.11362985504396612,0.0625_250,150
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,150
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,150
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,274.98036180419376,0.0625_250,150
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.3114869684211874,0.0625_250,150
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1620.1493196901129,0.0625_250,150
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.6173684382325813,0.0625_250,150
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.05421875,0.0625_250,150
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,861.3842030260558,0.0625_250,150
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.4979068283163753,0.0625_250,150
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,150
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,150
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,212.83994120049388,0.0625_250,150
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.38499178281904467,0.0625_250,150
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,317.69679042487417,0.0625_250,150
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.37974873783109525,0.0625_250,150
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,150
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,237.4198094699899,0.0625_250,150
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.23509120049688487,0.0625_250,150
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,150
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,150
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,334.6839031685329,0.0625_250,150
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.0767729684965704,0.0625_250,150
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1302.4525292652386,0.0625_250,150
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.12870246675796726,0.0625_250,150
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.07628676470588236,0.0625_250,150
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,623.9643935560659,0.0625_250,150
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.22952592362917107,0.0625_250,150
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,150
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,150
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,350.11253341654896,0.0625_250,150
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.42264876294103554,0.0625_250,150
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1082.3881272608062,0.0625_250,150
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.42986073771031946,0.0625_250,150
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,150
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,599.775177691695,0.0625_250,150
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.24590633032288114,0.0625_250,150
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,150
tot,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,150
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,212.83994120049388,0.0625_250,150
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.38499178281904467,0.0625_250,150
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,317.69679042487417,0.0625_250,150
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.37974873783109525,0.0625_250,150
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,150
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,237.4198094699899,0.0625_250,150
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.23509120049688487,0.0625_250,150
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,150
pre,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,150
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,482.00188672217047,0.0625_250,150
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.054875670294874834,0.0625_250,150
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,764.6913368359319,0.0625_250,150
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.061318317645411055,0.0625_250,150
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,150
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,362.3553682217052,0.0625_250,150
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.10044697031218648,0.0625_250,150
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,150
post,slope,SQ,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,150
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,206.3502502162628,0.0625_250,100
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.2285382848695237,0.0625_250,100
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1093.9491403121967,0.0625_250,100
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.4270637291799212,0.0625_250,100
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.05050011795197698,0.0625_250,100
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,606.8136433654273,0.0625_250,100
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.24836730091706463,0.0625_250,100
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,100
tot,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,100
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,164.31853260183436,0.0625_250,100
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.19435532286482982,0.0625_250,100
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,323.1704707174384,0.0625_250,100
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.38709442346635686,0.0625_250,100
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.039229951562741255,0.0625_250,100
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,241.17877831406446,0.0625_250,100
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.24378968873811793,0.0625_250,100
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,100
pre,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,100
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,246.733665179145,0.0625_250,100
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.022035172925649965,0.0625_250,100
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,770.7786695947584,0.0625_250,100
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.05517308834200344,0.0625_250,100
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.06132831703183091,0.0625_250,100
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,365.63486505136285,0.0625_250,100
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.1072319056506583,0.0625_250,100
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,100
post,slope,GCA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,100
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,221.67223113788057,0.0625_250,100
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.24883046793544822,0.0625_250,100
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,1091.3104496498552,0.0625_250,100
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.5108490939091217,0.0625_250,100
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.0465625,0.0625_250,100
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,596.909637830932,0.0625_250,100
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.35439970504311047,0.0625_250,100
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,100
tot,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,100
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,178.48570028084657,0.0625_250,100
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bcv,0.2737457573019542,0.0625_250,100
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcm,268.38959232114354,0.0625_250,100
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hcv,0.2683126201331827,0.0625_250,100
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Hrmn,0.03125,0.0625_250,100
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcm,203.62846888993533,0.0625_250,100
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Rcv,0.12417341178167135,0.0625_250,100
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,N_neg,0,0.0625_250,100
pre,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,C_lim,0,0.0625_250,100
post,slope,ACA,rK,grad,increase,125,50,0.01,NA,NA,NA,Bmn,263.16517254954067,0.0625_250,100
