period,hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value,par_A,per_change
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcm,2154.725617178811,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcv,0.4202354738477542,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,N_neg,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_true,0.3469387755102041,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.8979591836734694,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_true,0.04081632653061224,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.6122448979591837,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_true,0.04081632653061224,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.04081632653061224,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bmn,449.29560554122196,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bcv,0.2693056576871975,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcm,2400.4430245687367,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcv,0.45532297673656624,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hrmn,0.1016275222413897,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcm,1985.4467790687409,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcv,0.5338287080556168,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,N_neg,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_true,0.1836734693877551,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.8775510204081632,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_true,0.02040816326530612,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.6122448979591837,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_true,0.5918367346938775,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.5918367346938775,1000,-75
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Bmn,346.0315882145115,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Bcv,0.4308715066622878,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hcm,1985.7279765904973,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hcv,0.4971914811951494,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hrmn,0.11650288985890968,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Rcm,1483.8541852340788,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Rcv,0.424108018501641,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,N_neg,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_Bcons_true,0.6530612244897959,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.12244897959183673,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_BMSY_true,0.3877551020408163,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.02040816326530612,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_UMSY_true,0.3673469387755102,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.3673469387755102,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Bmn,337.08655054554407,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Bcv,0.43974029694052574,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hcm,2036.8971328080254,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hcv,0.4554242410001307,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hrmn,0.1248838232472437,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Rcm,1521.0676668741537,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Rcv,0.37521315928938065,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,N_neg,0,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_Bcons_true,0.6938775510204082,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.14285714285714285,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_BMSY_true,0.40816326530612246,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.02040816326530612,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_UMSY_true,0.02040816326530612,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.02040816326530612,250,300
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bmn,426.4729845485227,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bcv,0.3439128924562522,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcm,2629.4561160426283,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcv,0.3362973424137139,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hrmn,0.123297416041972,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcm,2142.8387581570823,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcv,0.4262110258833275,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,N_neg,0,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_true,0.32653061224489793,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.8775510204081632,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_true,0.04081632653061224,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.6122448979591837,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_true,0.16326530612244897,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.16326530612244897,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bmn,425.3977172122681,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bcv,0.3450363800240972,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcm,2641.945402880407,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcv,0.3296351775841232,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hrmn,0.12457208564924983,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcm,2152.4314369606527,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcv,0.42121354732227473,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,N_neg,0,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_true,0.3469387755102041,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.8979591836734694,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_true,0.04081632653061224,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.6122448979591837,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_true,0.061224489795918366,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.061224489795918366,1000,-75
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Bmn,341.5630982061939,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Bcv,0.4407950606086399,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hcm,2005.8503596580047,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hcv,0.48525115543652453,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hrmn,0.12050146640375387,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Rcm,1498.6806619621088,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Rcv,0.40845533392746486,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,N_neg,0,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_Bcons_true,0.6938775510204082,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.14285714285714285,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_BMSY_true,0.3877551020408163,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.02040816326530612,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_UMSY_true,0.1836734693877551,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.1836734693877551,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Bmn,343.97993172187074,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Bcv,0.4356033997383108,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hcm,1994.9873989111938,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hcv,0.4900787760828421,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Hrmn,0.11841654004481325,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Rcm,1491.0037472892486,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,Rcv,0.41541734906632033,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,N_neg,0,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_Bcons_true,0.673469387755102,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.14285714285714285,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_BMSY_true,0.3877551020408163,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.02040816326530612,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_UMSY_true,0.32653061224489793,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.32653061224489793,250,300
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bmn,642.3792534205367,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bcv,0.16043232552210934,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcm,2495.824290314758,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcv,0.3245472946247192,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hrmn,0.08072816119335702,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcm,2034.9810002160002,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcv,0.41973767821161784,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,N_neg,0,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_true,0.3673469387755102,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.3673469387755102,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_true,0.061224489795918366,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.061224489795918366,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_true,0.04081632653061224,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.9591836734693877,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bmn,517.1578578363319,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bcv,0.25466378103620363,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcm,2964.3136208359424,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcv,0.35739038935382045,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hrmn,0.11244796905744414,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcm,2394.743307972288,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcv,0.4170816896688389,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,N_neg,0,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_true,0.7551020408163265,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.7551020408163265,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_true,0.4489795918367347,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.4489795918367347,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_true,0.02040816326530612,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.42857142857142855,0.25,-75
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Bmn,612.546148136048,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Bcv,0.1837939527455156,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Hcm,2293.1402874313358,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Hcv,0.42187869547614737,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Hrmn,0.07480343174514152,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Rcm,1709.4647345039084,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Rcv,0.3314890646200014,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,N_neg,0,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_true,0.5306122448979592,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.5306122448979592,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_true,0.12244897959183673,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.12244897959183673,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_true,0.9795918367346939,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Bmn,762.2889322234241,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Bcv,0.19475212921239196,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Hcm,1157.5429472409846,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Hcv,0.20249090322795518,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Hrmn,0.031245255083415815,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Rcm,888.270867836898,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Rcv,0.12669031502247732,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,N_neg,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_true,0.24489795918367346,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.24489795918367346,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_true,0.02040816326530612,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.02040816326530612,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_true,0.9795918367346939,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.02040816326530612,0.0625,300
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bmn,612.8709224877796,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bcv,0.16891659058057443,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcm,2639.7534999204904,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcv,0.32399779657993916,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hrmn,0.08834067775275309,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcm,2146.6030348963914,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcv,0.4142642794878266,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,N_neg,0,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_true,0.5306122448979592,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.5306122448979592,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_true,0.12244897959183673,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.12244897959183673,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_true,0.04081632653061224,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.8367346938775511,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bmn,632.0093850316866,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Bcv,0.16311042508952386,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcm,2547.8187616840246,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hcv,0.3217279861640456,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Hrmn,0.08341869962368355,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcm,2075.217064186568,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,Rcv,0.41620233449148564,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,N_neg,0,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_true,0.40816326530612246,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_Bcons_fixed,0.40816326530612246,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_true,0.061224489795918366,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_BMSY_fixed,0.061224489795918366,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_true,0,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_true,0.061224489795918366,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,52,propl_UMSY_fixed,0.9183673469387755,0.25,-75
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Bmn,641.9475856873795,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Bcv,0.17954695210616184,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Hcm,2156.388470817641,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,52,Hcv,0.4480507809588156,0.0625,300
